episode_index,step_count,observation_state,action_taken,reward_received,terminated
2,215,[ 0.01320616  0.0089569  -0.00319622 -0.01554314],0,1.0,False
2,216,[ 0.0133853  -0.18611908 -0.00350708  0.27612963],0,1.0,False
2,217,[ 0.00966292  0.00905274  0.00201551 -0.01765737],1,1.0,False
2,218,[ 0.00984397  0.20414573  0.00166236 -0.3097037 ],1,1.0,False
2,219,[ 0.01392688  0.00900013 -0.00453171 -0.01649697],0,1.0,False
2,220,[ 0.01410689 -0.18605654 -0.00486165  0.2747527 ],0,1.0,False
2,221,[ 0.01038576  0.00913444  0.0006334  -0.01945961],1,1.0,False
2,222,[ 1.0568445e-02 -1.8599659e-01  2.4421123e-04  2.7342308e-01],0,1.0,False
2,223,[ 0.00684851  0.00912188  0.00571267 -0.0191828 ],1,1.0,False
2,224,[ 0.00703095  0.20416144  0.00532902 -0.31005785],1,1.0,False
2,225,[ 0.01111418  0.00896397 -0.00087214 -0.01569908],0,1.0,False
2,226,[ 0.01129346 -0.18614547 -0.00118612  0.27670854],0,1.0,False
2,227,[ 0.00757055  0.00899339  0.00434805 -0.01634825],1,1.0,False
2,228,[ 0.00775042  0.20405272  0.00402108 -0.30765614],1,1.0,False
2,229,[ 0.01183147  0.0088737  -0.00213204 -0.01370779],0,1.0,False
2,230,[ 0.01200894 -0.18621762 -0.00240619  0.2783017 ],0,1.0,False
2,231,[ 0.00828459  0.00893858  0.00315984 -0.01513918],1,1.0,False
2,232,[ 0.00846336  0.20401508  0.00285706 -0.30682346],1,1.0,False
2,233,[ 0.01254367  0.00885253 -0.00327941 -0.01324087],0,1.0,False
2,234,[ 0.01272072 -0.18622224 -0.00354423  0.27840558],0,1.0,False
2,235,[ 0.00899627  0.00895009  0.00202388 -0.0153931 ],1,1.0,False
2,236,[ 0.00917527  0.20404296  0.00171602 -0.3074368 ],1,1.0,False
2,237,[ 0.01325613  0.0088966  -0.00443272 -0.01421316],0,1.0,False
2,238,[ 0.01343406 -0.1861615  -0.00471698  0.2770679 ],0,1.0,False
2,239,[ 0.00971083  0.00902743  0.00082438 -0.01709902],1,1.0,False
2,240,[ 0.00989138 -0.18610634  0.0004824   0.2758439 ],0,1.0,False
2,241,[ 0.00616926  0.00900873  0.00599928 -0.01668684],1,1.0,False
2,242,[ 0.00634943  0.20404413  0.00566554 -0.30747092],1,1.0,False
2,243,[ 0.01043031  0.00884191 -0.00048388 -0.01300662],0,1.0,False
2,244,[ 0.01060715 -0.1862731  -0.00074401  0.2795236 ],0,1.0,False
2,245,[ 0.00688169  0.00885946  0.00484646 -0.01339389],1,1.0,False
2,246,[ 0.00705888  0.20391157  0.00457858 -0.30454376],1,1.0,False
2,247,[ 0.01113711  0.00872467 -0.00151229 -0.01042039],0,1.0,False
2,248,[ 0.0113116  -0.18637556 -0.0017207   0.281785  ],0,1.0,False
2,249,[ 0.00758409  0.00877089  0.003915   -0.01144013],1,1.0,False
2,250,[ 0.00775951  0.20383649  0.0036862  -0.30288526],1,1.0,False
2,251,[ 0.01183624  0.00866219 -0.00237151 -0.00904207],0,1.0,False
2,252,[ 0.01200948 -0.18642567 -0.00255235  0.28289166],0,1.0,False
2,253,[ 0.00828097  0.00873259  0.00310548 -0.01059516],1,1.0,False
2,254,[ 0.00845562  0.20380987  0.00289358 -0.30229664],1,1.0,False
2,255,[ 0.01253182  0.0086468  -0.00315235 -0.00870256],0,1.0,False
2,256,[ 0.01270476 -0.1864298  -0.0033264   0.2829841 ],0,1.0,False
2,257,[ 0.00897616  0.00873943  0.00233328 -0.0107461 ],1,1.0,False
2,258,[ 0.00915095  0.20382784  0.00211836 -0.30269194],1,1.0,False
2,259,[ 0.0132275   0.00867577 -0.00393548 -0.00934168],0,1.0,False
2,260,[ 0.01340102 -0.18638952 -0.00412232  0.28209695],0,1.0,False
2,261,[ 0.00967323  0.00879098  0.00151962 -0.01188327],1,1.0,False
2,262,[ 0.00984905  0.20389111  0.00128196 -0.30408636],1,1.0,False
2,263,[ 0.01392687  0.00875091 -0.00479977 -0.0109994 ],0,1.0,False
2,264,[ 0.01410189 -0.18630187 -0.00501976  0.28016528],0,1.0,False
2,265,[ 0.01037585  0.00889132  0.00058355 -0.01409662],1,1.0,False
2,266,[ 1.05536785e-02  2.04004899e-01  3.01615597e-04 -3.06595385e-01],1,1.0,False
2,267,[ 0.01463378  0.00887865 -0.00583029 -0.01381734],0,1.0,False
2,268,[ 0.01481135 -0.18615921 -0.00610664  0.27702036],0,1.0,False
2,269,[ 0.01108817  0.00904933 -0.00056623 -0.01758232],1,1.0,False
2,270,[ 0.01126915 -0.1860645  -0.00091788  0.2749219 ],0,1.0,False
2,271,[ 0.00754786  0.00907054  0.00458056 -0.01805038],1,1.0,False
2,272,[ 0.00772927  0.2041265   0.00421955 -0.30928457],1,1.0,False
2,273,[ 0.0118118   0.00894469 -0.00196614 -0.01527391],0,1.0,False
2,274,[ 0.0119907  -0.18614902 -0.00227162  0.27678803],0,1.0,False
2,275,[ 0.00826772  0.00900527  0.00326414 -0.0166105 ],1,1.0,False
2,276,[ 0.00844782  0.20408027  0.00293193 -0.30826178],1,1.0,False
2,277,[ 0.01252943  0.00891666 -0.0032333  -0.01465563],0,1.0,False
2,278,[ 0.01270776 -0.18615878 -0.00352641  0.2770054 ],0,1.0,False
2,279,[ 0.00898459  0.00901331  0.00201369 -0.01678767],1,1.0,False
2,280,[ 0.00916485  0.20410632  0.00167794 -0.30883458],1,1.0,False
2,281,[ 0.01324698  0.0089605  -0.00449875 -0.01562294],0,1.0,False
2,282,[ 0.01342619 -0.18609664 -0.00481121  0.27563718],0,1.0,False
2,283,[ 0.00970425  0.00909362  0.00070153 -0.01855931],1,1.0,False
2,284,[ 0.00988613 -0.18603839  0.00033035  0.27434486],0,1.0,False
2,285,[ 0.00616536  0.00907885  0.00581724 -0.01823384],1,1.0,False
2,286,[ 0.00634694  0.2041169   0.00545257 -0.30907568],1,1.0,False
2,287,[ 0.01042927  0.00891768 -0.00072895 -0.01467818],0,1.0,False
2,288,[ 0.01060763 -0.18619381 -0.00102251  0.27777466],0,1.0,False
2,289,[ 0.00688375  0.00894272  0.00453298 -0.01523058],1,1.0,False
2,290,[ 0.00706261  0.20399937  0.00422837 -0.30647987],1,1.0,False
2,291,[ 0.01114259  0.00881742 -0.00190123 -0.01246642],0,1.0,False
2,292,[ 0.01131894 -0.18627721 -0.00215055  0.27961606],0,1.0,False
2,293,[ 0.0075934   0.00887535  0.00344177 -0.01374439],1,1.0,False
2,294,[ 0.0077709   0.20394777  0.00316688 -0.3053394 ],1,1.0,False
2,295,[ 0.01184986  0.00878083 -0.00293991 -0.01165941],0,1.0,False
2,296,[ 0.01202548 -0.18629883 -0.0031731   0.2800945 ],0,1.0,False
2,297,[ 0.0082995   0.00886824  0.00242879 -0.01358753],1,1.0,False
2,298,[ 0.00847686  0.20395528  0.00215704 -0.30550316],1,1.0,False
2,299,[ 0.01255597  0.00880265 -0.00395302 -0.01214073],0,1.0,False
2,300,[ 0.01273202 -0.18626238 -0.00419584  0.27929235],0,1.0,False
2,301,[ 0.00900678  0.00891917  0.00139001 -0.01471097],1,1.0,False
2,302,[ 0.00918516  0.20402116  0.00109579 -0.306955  ],1,1.0,False
2,303,[ 0.01326558  0.00888361 -0.00504331 -0.0139267 ],0,1.0,False
2,304,[ 0.01344325 -0.18616566 -0.00532184  0.27716073],0,1.0,False
2,305,[ 0.00971994  0.00903181  0.00022137 -0.01719593],1,1.0,False
2,306,[ 9.9005774e-03 -1.8609332e-01 -1.2254623e-04  2.7555683e-01],0,1.0,False
2,307,[ 0.00617871  0.00903039  0.00538859 -0.01716474],1,1.0,False
2,308,[ 0.00635932  0.20407465  0.0050453  -0.30814263],1,1.0,False
2,309,[ 0.01044081  0.00888117 -0.00111756 -0.01387285],0,1.0,False
2,310,[ 0.01061844 -0.18622473 -0.00139501  0.27845725],0,1.0,False
2,311,[ 0.00689394  0.00891709  0.00417413 -0.01466532],1,1.0,False
2,312,[ 0.00707228  0.20397893  0.00388082 -0.30602834],1,1.0,False
2,313,[ 0.01115186  0.00880189 -0.00223974 -0.01212403],0,1.0,False
2,314,[ 0.0113279  -0.18628787 -0.00248222  0.2798514 ],0,1.0,False
2,315,[ 0.00760214  0.00886941  0.00311481 -0.01361339],1,1.0,False
2,316,[ 0.00777953  0.20394655  0.00284254 -0.30531192],1,1.0,False
2,317,[ 0.01185846  0.00878421 -0.0032637  -0.01173389],0,1.0,False
2,318,[ 0.01203415 -0.18629079 -0.00349838  0.2799175 ],0,1.0,False
2,319,[ 0.00830833  0.00888089  0.00209997 -0.01386674],1,1.0,False
2,320,[ 0.00848595  0.20397267  0.00182264 -0.30588636],1,1.0,False
2,321,[ 0.0125654   0.00882479 -0.00429509 -0.01262917],0,1.0,False
2,322,[ 0.0127419  -0.18623531 -0.00454767  0.27869552],0,1.0,False
2,323,[ 0.00901719  0.00895123  0.00102624 -0.01541827],1,1.0,False
2,324,[ 0.00919621  0.20405845  0.00071787 -0.30777723],1,1.0,False
2,325,[ 0.01327738  0.00892627 -0.00543767 -0.01486799],0,1.0,False
2,326,[ 0.01345591 -0.18611728 -0.00573503  0.27609435],0,1.0,False
2,327,[ 0.00973356  0.00908603 -0.00021315 -0.01839189],1,1.0,False
2,328,[ 0.00991528 -0.18603286 -0.00058098  0.27422377],0,1.0,False
2,329,[ 0.00619463  0.00909737  0.00490349 -0.01864233],1,1.0,False
2,330,[ 0.00637657  0.20414865  0.00453064 -0.30977413],1,1.0,False
2,331,[ 0.01045955  0.00896245 -0.00166484 -0.01566581],0,1.0,False
2,332,[ 0.0106388  -0.18613559 -0.00197815  0.27649137],0,1.0,False
2,333,[ 0.00691608  0.00901453  0.00355167 -0.01681481],1,1.0,False
2,334,[ 0.00709637  0.20408536  0.00321538 -0.30837503],1,1.0,False
2,335,[ 0.01117808  0.00891775 -0.00295212 -0.01467979],0,1.0,False
2,336,[ 0.01135644 -0.18616174 -0.00324572  0.27707025],0,1.0,False
2,337,[ 0.0076332   0.00900636  0.00229569 -0.01663461],1,1.0,False
2,338,[ 0.00781333  0.20409532  0.00196299 -0.30859235],1,1.0,False
2,339,[ 0.01189524  0.00894545 -0.00420885 -0.01529099],0,1.0,False
2,340,[ 0.01207415 -0.18611589 -0.00451467  0.27606103],0,1.0,False
2,341,[ 0.00835183  0.00907018  0.00100655 -0.0180424 ],1,1.0,False
2,342,[ 0.00853323 -0.1860662   0.0006457   0.27495793],0,1.0,False
2,343,[ 0.00481191  0.00904654  0.00614486 -0.01752127],1,1.0,False
2,344,[ 0.00499284  0.20407984  0.00579443 -0.3082591 ],1,1.0,False
2,345,[ 0.00907443  0.0088758  -0.00037075 -0.01375442],0,1.0,False
2,346,[ 0.00925195 -0.18624084 -0.00064584  0.2788115 ],0,1.0,False
2,347,[ 0.00552713  0.00889033  0.00493039 -0.01407504],1,1.0,False
2,348,[ 0.00570494  0.20394123  0.00464889 -0.3051983 ],1,1.0,False
2,349,[ 0.00978377  0.00875333 -0.00145507 -0.01105286],0,1.0,False
2,350,[ 0.00995883 -0.18634772 -0.00167613  0.2811706 ],0,1.0,False
2,351,[ 0.00623188  0.0087981   0.00394728 -0.01204048],1,1.0,False
2,352,[ 0.00640784  0.20386322  0.00370647 -0.30347538],1,1.0,False
2,353,[ 0.0104851   0.00868864 -0.00236304 -0.00962583],0,1.0,False
2,354,[ 0.01065888 -0.18639934 -0.00255555  0.2823106 ],0,1.0,False
2,355,[ 0.00693089  0.00875897  0.00309066 -0.01117725],1,1.0,False
2,356,[ 0.00710607  0.20383646  0.00286711 -0.30288345],1,1.0,False
2,357,[ 0.0111828   0.00867376 -0.00319055 -0.00929766],0,1.0,False
2,358,[ 0.01135627 -0.18640229 -0.00337651  0.28237692],0,1.0,False
2,359,[ 0.00762823  0.00876766  0.00227103 -0.01136905],1,1.0,False
2,360,[ 0.00780358  0.20385697  0.00204365 -0.30333456],1,1.0,False
2,361,[ 0.01188072  0.00870596 -0.00402304 -0.01000782],0,1.0,False
2,362,[ 0.01205484 -0.18635806 -0.0042232   0.28140306],0,1.0,False
2,363,[ 0.00832768  0.00882387  0.00140486 -0.01260884],1,1.0,False
2,364,[ 0.00850416  0.20392564  0.00115269 -0.3048482 ],1,1.0,False
2,365,[ 0.01258267  0.00878728 -0.00494428 -0.01180195],0,1.0,False
2,366,[ 0.01275841 -0.18626341 -0.00518032  0.2793169 ],0,1.0,False
2,367,[ 0.00903315  0.00893205  0.00040602 -0.01499537],1,1.0,False
2,368,[ 9.21178702e-03 -1.86195716e-01  1.06114036e-04  2.77815640e-01],0,1.0,False
2,369,[ 0.00548787  0.00892472  0.00566243 -0.01483382],1,1.0,False
2,370,[ 0.00566637  0.20396501  0.00536575 -0.30572483],1,1.0,False
2,371,[ 0.00974567  0.00876701 -0.00074875 -0.01135451],0,1.0,False
2,372,[ 0.00992101 -0.1863442  -0.00097584  0.28109208],0,1.0,False
2,373,[ 0.00619412  0.00879166  0.00464601 -0.01189846],1,1.0,False
2,374,[ 0.00636996  0.20384668  0.00440804 -0.3031119 ],1,1.0,False
2,375,[ 0.01044689  0.00866218 -0.0016542  -0.00904204],0,1.0,False
2,376,[ 0.01062013 -0.18643601 -0.00183504  0.28311852],0,1.0,False
2,377,[ 0.00689141  0.00871207  0.00382733 -0.01014262],1,1.0,False
2,378,[ 0.00706565  0.20377892  0.00362448 -0.30161554],1,1.0,False
2,379,[ 0.01114123  0.0086055  -0.00240784 -0.00779172],0,1.0,False
2,380,[ 0.01131334 -0.18648183 -0.00256367  0.28413054],0,1.0,False
2,381,[ 0.00758371  0.00867658  0.00311894 -0.00935986],1,1.0,False
2,382,[ 0.00775724  0.20375367  0.00293174 -0.3010571 ],1,1.0,False
2,383,[ 0.01183231  0.00859005 -0.0030894  -0.007451  ],0,1.0,False
2,384,[ 0.01200411 -0.18648745 -0.00323842  0.2842556 ],0,1.0,False
2,385,[ 0.00827436  0.00868053  0.00244669 -0.00944695],1,1.0,False
2,386,[ 0.00844797  0.20376731  0.00225775 -0.3013569 ],1,1.0,False
2,387,[ 0.01252332  0.00861325 -0.00376938 -0.0079628 ],0,1.0,False
2,388,[ 0.01269559 -0.18645445 -0.00392864  0.28352848],0,1.0,False
2,389,[ 0.0089665   0.00872332  0.00174193 -0.01039094],1,1.0,False
2,390,[ 0.00914096  0.20382024  0.00153411 -0.30252376],1,1.0,False
2,391,[ 0.01321737  0.00867647 -0.00451636 -0.0093574 ],0,1.0,False
2,392,[ 0.0133909  -0.18638042 -0.00470351  0.28189716],0,1.0,False
2,393,[ 0.00966329  0.0088083   0.00093443 -0.01226553],1,1.0,False
2,394,[ 0.00983945  0.20391685  0.00068912 -0.3046535 ],1,1.0,False
2,395,[ 0.01391779  0.00878508 -0.00540395 -0.01175331],0,1.0,False
2,396,[ 0.01409349 -0.18625896 -0.00563902  0.27921972],0,1.0,False
2,397,[ 1.03683136e-02  8.94297846e-03 -5.46215451e-05 -1.52363945e-02],1,1.0,False
2,398,[ 0.01054717 -0.18617819 -0.00035935  0.2774293 ],0,1.0,False
2,399,[ 0.00682361  0.00894889  0.00518924 -0.01536695],1,1.0,False
2,400,[ 0.00700259  0.20399603  0.0048819  -0.3064081 ],1,1.0,False
2,401,[ 0.01108251  0.00880486 -0.00124626 -0.01218955],0,1.0,False
2,402,[ 0.0112586  -0.1862992  -0.00149006  0.2800999 ],0,1.0,False
2,403,[ 0.00753262  0.00884398  0.00411194 -0.01305261],1,1.0,False
2,404,[ 0.0077095   0.20390671  0.00385089 -0.30443534],1,1.0,False
2,405,[ 0.01178764  0.0087301  -0.00223782 -0.01054042],0,1.0,False
2,406,[ 0.01196224 -0.18635969 -0.00244862  0.2814356 ],0,1.0,False
2,407,[ 0.00823504  0.00879711  0.00318009 -0.0120186 ],1,1.0,False
2,408,[ 0.00841099  0.2038733   0.00293972 -0.30369648],1,1.0,False
2,409,[ 0.01248845  0.00870958 -0.00313421 -0.01008788],0,1.0,False
2,410,[ 0.01266264 -0.18636727 -0.00333597  0.28160453],0,1.0,False
2,411,[ 0.0089353   0.0088021   0.00229612 -0.01212869],1,1.0,False
2,412,[ 0.00911134  0.20389104  0.00205354 -0.3040863 ],1,1.0,False
2,413,[ 0.01318916  0.00873989 -0.00402818 -0.01075643],0,1.0,False
2,414,[ 0.01336396 -0.18632406 -0.00424331  0.28065285],0,1.0,False
2,415,[ 0.00963748  0.00885816  0.00136975 -0.01336538],1,1.0,False
2,416,[ 0.00981464  0.20396043  0.00110244 -0.3056158 ],1,1.0,False
2,417,[ 0.01389385  0.0088228  -0.00500988 -0.01258542],0,1.0,False
2,418,[ 0.01407031 -0.18622695 -0.00526159  0.27851263],0,1.0,False
2,419,[ 0.01034577  0.00896967  0.00030867 -0.01582514],1,1.0,False
2,420,[ 1.0525160e-02 -1.8615671e-01 -7.8357853e-06  2.7695516e-01],0,1.0,False
2,421,[ 0.00680202  0.00896535  0.00553127 -0.01573024],1,1.0,False
2,422,[ 0.00698133  0.20400754  0.00521666 -0.30666286],1,1.0,False
2,423,[ 0.01106148  0.00881165 -0.00091659 -0.01233931],0,1.0,False
2,424,[ 0.01123772 -0.18629715 -0.00116338  0.28005427],0,1.0,False
2,425,[ 0.00751177  0.00884138  0.0044377  -0.01299535],1,1.0,False
2,426,[ 0.0076886   0.20389941  0.0041778  -0.30427483],1,1.0,False
2,427,[ 0.01176659  0.00871817 -0.0019077  -0.01027726],0,1.0,False
2,428,[ 0.01194095 -0.18637638 -0.00211324  0.28180316],0,1.0,False
2,429,[ 0.00821342  0.00877566  0.00352282 -0.01154553],1,1.0,False
2,430,[ 0.00838894  0.20384692  0.00329191 -0.3031149 ],1,1.0,False
2,431,[ 0.01246588  0.0086782  -0.00277039 -0.00939558],0,1.0,False
2,432,[ 0.01263944 -0.18640392 -0.0029583   0.28241196],0,1.0,False
2,433,[ 0.00891136  0.00876011  0.00268994 -0.01120252],1,1.0,False
2,434,[ 0.00908656  0.20384338  0.00246589 -0.30303553],1,1.0,False
2,435,[ 0.01316343  0.00868637 -0.00359482 -0.00957594],0,1.0,False
2,436,[ 0.01333716 -0.18638384 -0.00378634  0.28197062],0,1.0,False
2,437,[ 0.00960948  0.00879192  0.00185307 -0.0119041 ],1,1.0,False
2,438,[ 0.00978532  0.20388724  0.00161499 -0.30400178],1,1.0,False
2,439,[ 0.01386307  0.00874231 -0.00446505 -0.01080997],0,1.0,False
2,440,[ 0.01403791 -0.18631533 -0.00468125  0.28046083],0,1.0,False
2,441,[ 0.01031161  0.00887309  0.00092797 -0.01369485],1,1.0,False
2,442,[ 0.01048907  0.20398173  0.00065407 -0.30608484],1,1.0,False
2,443,[ 0.0145687   0.00885046 -0.00546762 -0.01319571],0,1.0,False
2,444,[ 0.01474571 -0.18619266 -0.00573154  0.2777571 ],0,1.0,False
2,445,[ 0.01102186  0.00901059 -0.00017639 -0.01672801],1,1.0,False
2,446,[ 0.01120207 -0.18610883 -0.00051096  0.27589926],0,1.0,False
2,447,[ 0.00747989  0.00902041  0.00500703 -0.01694478],1,1.0,False
2,448,[ 0.0076603   0.2040702   0.00466813 -0.30804375],1,1.0,False
2,449,[ 0.01174171  0.00888204 -0.00149274 -0.01389227],0,1.0,False
2,450,[ 0.01191935 -0.18621847 -0.00177059  0.2783193 ],0,1.0,False
2,451,[ 0.00819498  0.0089287   0.0037958  -0.01492153],1,1.0,False
2,452,[ 0.00837355  0.203996    0.00349737 -0.3064044 ],1,1.0,False
2,453,[ 0.01245347  0.00882439 -0.00263072 -0.01262057],0,1.0,False
2,454,[ 0.01262996 -0.18625973 -0.00288313  0.27923116],0,1.0,False
2,455,[ 0.00890476  0.00890323  0.00270149 -0.01435969],1,1.0,False
2,456,[ 0.00908283  0.20398633  0.0024143  -0.30618903],1,1.0,False
2,457,[ 0.01316255  0.00883006 -0.00370948 -0.01274569],0,1.0,False
2,458,[ 0.01333916 -0.1862385  -0.0039644   0.27876455],0,1.0,False
2,459,[ 0.00961439  0.00893979  0.0016109  -0.0151661 ],1,1.0,False
2,460,[ 0.00979318  0.20403859  0.00130757 -0.30734032],1,1.0,False
2,461,[ 0.01387395  0.00889804 -0.00483923 -0.01424532],0,1.0,False
2,462,[ 0.01405191 -0.18615417 -0.00512414  0.27690685],0,1.0,False
2,463,[ 0.01032883  0.0090405   0.000414   -0.01738781],1,1.0,False
2,464,[ 1.0509641e-02 -1.8608738e-01  6.6241664e-05  2.7542570e-01],0,1.0,False
2,465,[ 0.00678789  0.00903362  0.00557476 -0.01723633],1,1.0,False
2,466,[ 0.00696857  0.20407519  0.00523003 -0.30815515],1,1.0,False
2,467,[ 0.01105007  0.0088791  -0.00093307 -0.01382741],0,1.0,False
2,468,[ 0.01122765 -0.18622945 -0.00120962  0.27856097],0,1.0,False
2,469,[ 0.00750306  0.00890973  0.0043616  -0.01450322],1,1.0,False
2,470,[ 0.00768126  0.20396885  0.00407153 -0.30580682],1,1.0,False
2,471,[ 0.01176063  0.00878913 -0.0020446  -0.01184263],0,1.0,False
2,472,[ 0.01193642 -0.18630344 -0.00228146  0.2801945 ],0,1.0,False
2,473,[ 0.00821035  0.00885098  0.00332243 -0.01320712],1,1.0,False
2,474,[ 0.00838737  0.20392512  0.00305829 -0.30483994],1,1.0,False
2,475,[ 0.01246587  0.00875972 -0.00303851 -0.01119406],0,1.0,False
2,476,[ 0.01264106 -0.18631852 -0.00326239  0.28052863],0,1.0,False
2,477,[ 0.00891469  0.00884982  0.00234818 -0.01318145],1,1.0,False
2,478,[ 0.00909169  0.203938    0.00208456 -0.30512258],1,1.0,False
2,479,[ 0.01317045  0.00878642 -0.0040179  -0.01178296],0,1.0,False
2,480,[ 0.01334618 -0.18627769 -0.00425356  0.27962956],0,1.0,False
2,481,[ 0.00962062  0.00890469  0.00133904 -0.01439188],1,1.0,False
2,482,[ 0.00979872  0.2040074   0.0010512  -0.306652  ],1,1.0,False
2,483,[ 0.01387887  0.00887049 -0.00508184 -0.01363776],0,1.0,False
2,484,[ 0.01405628 -0.1861782  -0.0053546   0.27743748],0,1.0,False
2,485,[ 0.01033271  0.00901972  0.00019415 -0.01692948],1,1.0,False
2,486,[ 1.0513107e-02 -1.8610501e-01 -1.4443717e-04  2.7581471e-01],0,1.0,False
2,487,[ 0.00679101  0.009019    0.00537186 -0.01691378],1,1.0,False
2,488,[ 0.00697139  0.2040635   0.00503358 -0.307897  ],1,1.0,False
2,489,[ 0.01105266  0.00887019 -0.00112436 -0.01363087],0,1.0,False
2,490,[ 0.01123006 -0.18623562 -0.00139698  0.2786971 ],0,1.0,False
2,491,[ 0.00750535  0.00890623  0.00417697 -0.0144261 ],1,1.0,False
2,492,[ 0.00768347  0.20396803  0.00388844 -0.30578822],1,1.0,False
2,493,[ 0.01176283  0.00879089 -0.00222732 -0.01188152],0,1.0,False
2,494,[ 0.01193865 -0.18629906 -0.00246495  0.2800978 ],0,1.0,False
2,495,[ 0.00821267  0.00885798  0.00313701 -0.01336152],1,1.0,False
2,496,[ 0.00838983  0.2039348   0.00286978 -0.30505303],1,1.0,False
2,497,[ 0.01246853  0.00877207 -0.00323129 -0.01146643],0,1.0,False
2,498,[ 0.01264397 -0.18630339 -0.00346061  0.28019524],0,1.0,False
2,499,[ 0.0089179   0.00886775  0.00214329 -0.01357715],1,1.0,False
3,0,[-0.03349954 -0.1882845  -0.03550346  0.28868142],0,1.0,False
3,1,[-0.03726523 -0.38288265 -0.02972983  0.56995887],0,1.0,False
3,2,[-0.04492288 -0.18735665 -0.01833065  0.26806018],1,1.0,False
3,3,[-0.04867002  0.00802205 -0.01296945 -0.03034753],1,1.0,False
3,4,[-0.04850958 -0.18691154 -0.0135764   0.25821534],0,1.0,False
3,5,[-0.05224781  0.00840158 -0.00841209 -0.03871867],1,1.0,False
3,6,[-0.05207978 -0.18659873 -0.00918647  0.25129834],0,1.0,False
3,7,[-0.05581175  0.00865318 -0.0041605  -0.04426797],1,1.0,False
3,8,[-0.05563869 -0.18640886 -0.00504586  0.24709938],0,1.0,False
3,9,[-0.05936687  0.00878478 -0.00010387 -0.04717085],1,1.0,False
3,10,[-0.05919117 -0.18633568 -0.00104729  0.2454793 ],0,1.0,False
3,11,[-0.06291788  0.00880122  0.0038623  -0.04753378],1,1.0,False
3,12,[-0.06274186 -0.1863759   0.00291162  0.24636523],0,1.0,False
3,13,[-0.06646938  0.00870434  0.00783893 -0.04539788],1,1.0,False
3,14,[-0.06629529 -0.18652913  0.00693097  0.24974796],0,1.0,False
3,15,[-0.07002588  0.00849316  0.01192593 -0.04074076],1,1.0,False
3,16,[-0.06985601 -0.18679775  0.01111111  0.25568092],0,1.0,False
3,17,[-0.07359196  0.0081638   0.01622473 -0.03347677],1,1.0,False
3,18,[-0.07342869  0.20304938  0.0155552  -0.3209968 ],1,1.0,False
3,19,[-0.0693677   0.00770939  0.00913526 -0.02344922],0,1.0,False
3,20,[-0.06921352 -0.18754236  0.00866628  0.27210194],0,1.0,False
3,21,[-0.07296436  0.00745486  0.01410832 -0.01783507],1,1.0,False
3,22,[-0.07281526  0.20237167  0.01375161 -0.3060335 ],1,1.0,False
3,23,[-0.06876783  0.00705648  0.00763094 -0.00904556],0,1.0,False
3,24,[-0.0686267  -0.18817407  0.00745003  0.2860352 ],0,1.0,False
3,25,[-0.07239018  0.00684084  0.01317074 -0.00428874],1,1.0,False
3,26,[-0.07225337  0.20177145  0.01308496 -0.29278722],1,1.0,False
3,27,[-0.06821793  0.00646541  0.00722922  0.00399365],0,1.0,False
3,28,[-0.06808863  0.20148294  0.00730909 -0.28639963],1,1.0,False
3,29,[-0.06405897  0.00625752  0.0015811   0.00857953],0,1.0,False
3,30,[-0.06393382 -0.18888707  0.00175269  0.30176088],0,1.0,False
3,31,[-0.06771156  0.00620985  0.00778791  0.00963124],1,1.0,False
3,32,[-0.06758736  0.20121926  0.00798053 -0.28058437],1,1.0,False
3,33,[-0.06356298  0.00598438  0.00236885  0.01460487],0,1.0,False
